date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2020-01-02,23,12,0.0,10.2,5,44,01:15 PM,12:37 AM,08:18 AM,06:38 PM,10,18,19,18,16,7,59,0.0,1018,23,10,145,10,DAB
2020-01-03,26,18,0.0,10.0,5,51,01:45 PM,01:29 AM,08:18 AM,06:38 PM,19,24,24,22,29,41,82,0.7,1016,26,10,192,17,DAB
2020-01-04,24,19,0.0,6.7,5,59,02:15 PM,02:21 AM,08:19 AM,06:39 PM,18,24,24,22,33,54,80,10.0,1016,24,9,228,21,DAB
2020-01-05,14,10,0.0,10.2,4,66,02:48 PM,03:15 AM,08:19 AM,06:40 PM,2,10,12,10,23,0,49,0.0,1025,14,10,249,17,DAB
2020-01-06,17,9,0.0,10.2,4,73,03:25 PM,04:11 AM,08:19 AM,06:41 PM,1,12,13,12,12,0,46,0.0,1024,17,10,202,8,DAB
2020-01-07,19,11,0.0,10.0,4,80,04:05 PM,05:09 AM,08:19 AM,06:41 PM,6,14,15,14,19,24,54,0.0,1022,19,10,264,12,DAB
2020-01-01,9,5,0.0,6.7,2,37,12:52 PM,No moonset,08:30 AM,06:32 PM,1,7,9,7,18,57,57,0.1,1015,9,10,169,14,DAL
2020-01-02,19,12,0.0,10.0,4,44,01:20 PM,12:41 AM,08:30 AM,06:32 PM,8,14,15,14,29,48,67,0.1,1001,19,10,200,20,DAL
2020-01-03,12,10,0.0,8.3,3,51,01:49 PM,01:35 AM,08:30 AM,06:33 PM,2,8,11,8,30,48,56,0.0,1011,12,10,307,22,DAL
2020-01-04,18,10,0.0,10.0,4,59,02:17 PM,02:29 AM,08:30 AM,06:34 PM,2,13,14,13,11,1,45,0.0,1025,18,10,205,9,DAL
2020-01-05,20,11,0.0,10.1,5,66,02:49 PM,03:25 AM,08:30 AM,06:35 PM,2,13,15,13,20,0,42,0.0,1024,20,10,232,14,DAL
2020-01-06,14,10,0.0,10.1,4,73,03:24 PM,04:22 AM,08:30 AM,06:36 PM,3,12,13,12,12,6,53,0.0,1022,14,10,326,10,DAL
2020-01-07,18,10,0.0,10.1,4,80,04:03 PM,05:22 AM,08:31 AM,06:36 PM,-3,13,14,13,10,0,34,0.0,1029,18,10,281,8,DAL
2020-01-01,3,-3,0.0,9.6,2,37,01:06 PM,No moonset,08:58 AM,06:22 PM,-5,-5,-1,-5,25,25,74,0.0,1014,3,10,242,18,DAY
2020-01-02,7,2,0.0,6.5,1,44,01:31 PM,12:45 AM,08:59 AM,06:23 PM,2,0,4,0,31,57,83,0.6,1009,7,9,196,19,DAY
2020-01-03,10,4,0.0,4.8,2,51,01:55 PM,01:43 AM,08:59 AM,06:24 PM,8,7,8,7,15,100,98,9.5,1005,10,5,198,9,DAY
2020-01-04,6,-5,0.9,4.8,1,59,02:20 PM,02:40 AM,08:59 AM,06:25 PM,3,1,4,1,20,99,91,3.6,1011,6,7,318,14,DAY
2020-01-05,5,-6,0.0,9.7,2,66,02:48 PM,03:40 AM,08:59 AM,06:26 PM,-3,-4,1,-4,32,31,77,0.1,1018,5,10,251,22,DAY
2020-01-06,4,-2,0.0,9.7,1,73,03:19 PM,04:41 AM,08:59 AM,06:26 PM,-4,-3,1,-3,19,28,71,0.0,1020,4,10,258,12,DAY
2020-01-07,4,0,0.0,9.7,1,80,03:55 PM,05:44 AM,08:59 AM,06:27 PM,-5,-2,1,-2,18,50,63,0.0,1018,4,10,227,13,DAY
2020-01-01,2,-7,0.0,8.7,2,37,12:34 PM,No moonset,08:32 AM,05:41 PM,-7,-8,-3,-8,28,5,71,0.0,1009,2,10,222,17,DBQ
2020-01-02,4,2,0.0,3.4,1,44,12:58 PM,12:10 AM,08:32 AM,05:42 PM,1,-1,3,-1,25,74,91,0.0,1001,4,9,236,15,DBQ
2020-01-03,-2,-4,0.0,3.4,1,51,01:21 PM,01:10 AM,08:32 AM,05:43 PM,-5,-7,-2,-7,22,83,80,0.0,1010,-2,10,342,17,DBQ
2020-01-04,-2,-6,1.8,8.7,1,59,01:45 PM,02:09 AM,08:32 AM,05:43 PM,-4,-7,-3,-7,19,56,88,2.1,1017,-2,8,253,13,DBQ
2020-01-05,3,-4,0.0,8.7,1,66,02:10 PM,03:10 AM,08:32 AM,05:44 PM,-4,-6,0,-6,40,18,74,0.0,1016,3,10,255,25,DBQ
2020-01-06,2,-3,0.0,6.9,1,73,02:40 PM,04:12 AM,08:32 AM,05:45 PM,-7,-5,-1,-5,24,52,64,0.0,1019,2,10,255,15,DBQ
2020-01-07,-1,-6,0.0,6.9,1,80,03:15 PM,05:17 AM,08:32 AM,05:46 PM,-7,-7,-2,-7,30,54,69,0.0,1019,-1,10,279,21,DBQ
2020-01-01,9,5,0.0,8.7,3,37,12:35 PM,No moonset,08:26 AM,05:57 PM,-2,4,6,4,14,6,55,0.0,1011,9,10,270,11,DCA
2020-01-02,10,3,0.0,8.7,2,44,01:01 PM,12:15 AM,08:27 AM,05:58 PM,0,6,7,6,11,25,63,0.0,1015,10,10,208,8,DCA
2020-01-03,16,8,0.0,3.5,3,51,01:26 PM,01:13 AM,08:27 AM,05:58 PM,9,10,11,10,26,88,87,19.6,1009,16,8,216,16,DCA
2020-01-04,15,7,0.0,3.5,3,59,01:52 PM,02:10 AM,08:27 AM,05:59 PM,10,10,12,10,21,88,86,4.8,1005,15,10,250,14,DCA
2020-01-05,8,3,0.0,9.7,3,66,02:20 PM,03:09 AM,08:27 AM,06:00 PM,-2,2,5,2,26,20,56,1.5,1013,8,10,287,20,DCA
2020-01-06,9,3,0.0,9.7,3,73,02:51 PM,04:09 AM,08:27 AM,06:01 PM,-3,3,5,3,14,16,58,0.0,1016,9,10,257,10,DCA
2020-01-07,4,0,2.9,6.6,1,80,03:28 PM,05:12 AM,08:27 AM,06:02 PM,-3,1,3,1,9,55,69,5.6,1018,4,8,209,7,DCA
2020-01-01,6,-3,0.0,7.0,1,37,12:29 PM,No moonset,08:20 AM,05:45 PM,-8,-3,0,-3,26,41,56,0.0,1005,6,10,225,13,DEN
2020-01-02,3,-3,0.0,8.7,1,44,12:54 PM,12:10 AM,08:20 AM,05:45 PM,-9,-4,0,-4,21,27,53,0.0,1008,3,10,202,11,DEN
2020-01-03,4,-6,0.0,8.7,2,51,01:18 PM,01:08 AM,08:20 AM,05:46 PM,-11,-5,-2,-5,16,9,49,0.0,1023,4,10,198,9,DEN
2020-01-04,10,-1,0.0,8.7,2,59,01:44 PM,02:05 AM,08:20 AM,05:47 PM,-5,0,3,0,25,9,56,0.0,1022,10,10,229,12,DEN
2020-01-05,5,-1,0.0,8.7,2,66,02:11 PM,03:05 AM,08:20 AM,05:48 PM,-8,-3,2,-3,28,4,54,0.0,1023,5,10,162,17,DEN
2020-01-06,4,-2,0.0,8.7,2,73,02:42 PM,04:06 AM,08:20 AM,05:49 PM,-14,-4,0,-4,28,1,33,0.0,1027,4,10,273,16,DEN
2020-01-07,9,-1,0.0,8.7,2,80,03:19 PM,05:09 AM,08:20 AM,05:50 PM,-10,-1,3,-1,27,9,41,0.0,1024,9,10,207,14,DEN
2020-01-01,9,7,0.0,8.3,2,37,12:52 PM,No moonset,08:31 AM,06:32 PM,0,7,9,7,18,52,55,0.1,1016,9,10,174,14,DFW
2020-01-02,19,11,0.0,10.0,5,44,01:21 PM,12:42 AM,08:31 AM,06:33 PM,8,13,15,13,31,40,67,0.0,1001,19,10,201,21,DFW
2020-01-03,12,9,0.0,8.3,3,51,01:49 PM,01:36 AM,08:31 AM,06:34 PM,3,8,11,8,31,55,57,0.0,1011,12,10,305,23,DFW
2020-01-04,18,9,0.0,10.0,4,59,02:18 PM,02:29 AM,08:31 AM,06:35 PM,2,12,13,12,11,1,46,0.0,1025,18,10,214,9,DFW
2020-01-05,20,11,0.0,10.0,4,66,02:49 PM,03:25 AM,08:31 AM,06:35 PM,2,14,15,14,22,0,43,0.0,1024,20,10,230,15,DFW
2020-01-06,14,10,0.0,10.1,4,73,03:24 PM,04:22 AM,08:31 AM,06:36 PM,3,11,12,11,12,6,56,0.0,1022,14,10,330,10,DFW
2020-01-07,18,9,0.0,10.1,4,80,04:04 PM,05:23 AM,08:31 AM,06:37 PM,-2,12,13,12,11,0,37,0.0,1029,18,10,267,8,DFW
2020-01-01,14,4,0.0,8.7,3,37,12:04 PM,11:55 PM,07:41 AM,05:50 PM,0,8,9,8,11,19,56,0.0,1020,14,10,217,6,DHN
2020-01-02,20,9,0.0,7.1,4,44,12:33 PM,No moonset,07:41 AM,05:51 PM,9,13,14,13,27,52,69,0.1,1014,20,10,154,17,DHN
2020-01-03,18,14,0.0,3.8,4,51,01:02 PM,12:47 AM,07:41 AM,05:52 PM,16,17,17,17,20,86,90,24.7,1012,18,8,232,12,DHN
2020-01-04,15,8,0.0,7.1,3,59,01:32 PM,01:41 AM,07:42 AM,05:52 PM,8,12,14,12,25,43,72,0.0,1018,15,10,296,17,DHN
2020-01-05,13,3,0.0,8.7,3,66,02:04 PM,02:35 AM,07:42 AM,05:53 PM,0,6,7,6,16,0,62,0.0,1028,13,10,309,11,DHN
2020-01-06,16,6,0.0,8.7,4,73,02:39 PM,03:32 AM,07:42 AM,05:54 PM,4,9,10,9,15,14,65,0.0,1024,16,10,247,8,DHN
2020-01-07,14,8,0.0,8.7,3,80,03:20 PM,04:31 AM,07:42 AM,05:55 PM,5,9,11,9,26,36,68,0.0,1023,14,10,284,16,DHN
2020-01-01,2,-3,0.0,6.9,1,37,12:27 PM,11:58 PM,08:36 AM,05:13 PM,-4,-6,0,-6,44,49,76,0.0,995,2,10,254,23,DIK
2020-01-02,0,-6,0.1,6.9,1,44,12:48 PM,No moonset,08:36 AM,05:14 PM,-4,-8,-3,-8,26,65,94,0.3,1003,0,7,289,16,DIK
2020-01-03,-5,-8,0.3,8.7,1,51,01:08 PM,01:00 AM,08:36 AM,05:15 PM,-9,-12,-6,-12,30,37,81,0.9,1019,-5,8,295,18,DIK
2020-01-04,4,-7,0.0,6.9,1,59,01:29 PM,02:03 AM,08:36 AM,05:16 PM,-4,-5,0,-5,47,30,74,0.0,1012,4,10,247,23,DIK
2020-01-05,0,-3,0.0,8.7,2,66,01:52 PM,03:07 AM,08:36 AM,05:17 PM,-7,-8,-2,-8,46,19,69,0.0,1019,0,10,276,26,DIK
2020-01-06,-2,-5,0.0,8.7,1,73,02:19 PM,04:13 AM,08:36 AM,05:19 PM,-8,-9,-3,-9,43,26,68,0.0,1017,-2,10,271,25,DIK
2020-01-07,-7,-9,0.0,6.9,1,80,02:51 PM,05:21 AM,08:35 AM,05:20 PM,-10,-12,-8,-12,15,54,83,0.0,1024,-7,10,185,9,DIK
2020-01-01,-5,-14,0.0,5.1,1,37,12:44 PM,No moonset,08:54 AM,05:31 PM,-11,-14,-10,-14,16,54,90,0.0,1003,-5,10,218,10,DLH
2020-01-02,1,-9,2.0,3.3,1,44,01:05 PM,12:13 AM,08:54 AM,05:32 PM,-3,-7,-3,-7,21,84,94,2.3,996,1,7,260,14,DLH
2020-01-03,-9,-16,0.0,8.7,2,51,01:25 PM,01:16 AM,08:54 AM,05:33 PM,-14,-18,-13,-18,16,45,92,0.0,1013,-9,10,307,10,DLH
2020-01-04,-6,-13,0.0,5.1,1,59,01:46 PM,02:18 AM,08:54 AM,05:34 PM,-10,-14,-10,-14,14,64,94,0.0,1016,-6,6,268,8,DLH
2020-01-05,-1,-7,0.1,3.3,1,66,02:09 PM,03:23 AM,08:54 AM,05:35 PM,-6,-10,-4,-10,32,79,84,0.5,1008,-1,5,258,22,DLH
2020-01-06,-2,-9,0.0,8.7,2,73,02:35 PM,04:28 AM,08:53 AM,05:36 PM,-7,-11,-6,-11,25,31,88,0.0,1012,-2,10,254,16,DLH
2020-01-07,-8,-20,0.0,6.9,1,80,03:08 PM,05:36 AM,08:53 AM,05:37 PM,-14,-20,-12,-20,27,78,86,0.0,1017,-8,10,292,19,DLH
2020-01-01,-5,-13,1.4,9.8,1,37,12:39 PM,No moonset,08:24 AM,06:04 PM,-12,-12,-10,-12,7,41,87,1.6,1020,-5,8,101,4,DRO
2020-01-02,0,-12,0.0,9.8,1,44,01:06 PM,12:24 AM,08:25 AM,06:05 PM,-11,-9,-6,-9,11,16,78,0.0,1014,0,10,124,5,DRO
2020-01-03,-4,-13,0.0,9.8,2,51,01:32 PM,01:20 AM,08:25 AM,06:06 PM,-14,-13,-10,-13,12,7,72,0.0,1029,-4,10,75,6,DRO
2020-01-04,-1,-10,0.0,9.8,2,59,01:59 PM,02:16 AM,08:25 AM,06:07 PM,-9,-8,-6,-8,8,13,81,0.0,1033,-1,10,71,4,DRO
2020-01-05,2,-8,0.0,9.8,2,66,02:27 PM,03:15 AM,08:25 AM,06:08 PM,-8,-7,-4,-7,12,9,75,0.0,1028,2,10,76,6,DRO
2020-01-06,-1,-9,0.0,9.8,2,73,03:01 PM,04:14 AM,08:25 AM,06:08 PM,-11,-9,-6,-9,13,6,69,0.0,1033,-1,10,64,6,DRO
2020-01-07,0,-9,0.0,9.8,2,80,03:39 PM,05:16 AM,08:25 AM,06:09 PM,-9,-8,-5,-8,10,8,74,0.0,1032,0,10,61,5,DRO
2020-01-01,13,9,0.0,10.0,3,37,01:06 PM,12:07 AM,08:38 AM,06:56 PM,3,9,11,9,18,49,62,0.0,1013,13,10,140,12,DRT
2020-01-02,22,12,0.0,10.2,4,44,01:36 PM,01:00 AM,08:38 AM,06:57 PM,5,15,16,15,34,24,57,0.0,1004,22,10,214,22,DRT
2020-01-03,16,10,0.0,10.2,4,51,02:06 PM,01:52 AM,08:38 AM,06:58 PM,0,10,12,10,39,9,43,0.0,1017,16,10,317,25,DRT
2020-01-04,19,7,0.0,10.2,4,59,02:36 PM,02:44 AM,08:39 AM,06:58 PM,0,12,13,12,13,0,45,0.0,1027,19,10,241,7,DRT
2020-01-05,20,9,0.0,10.2,4,66,03:10 PM,03:38 AM,08:39 AM,06:59 PM,1,13,15,13,20,0,43,0.0,1025,20,10,132,11,DRT
2020-01-06,19,10,0.0,8.5,3,73,03:46 PM,04:33 AM,08:39 AM,07:00 PM,4,13,14,13,25,53,51,0.0,1020,19,10,185,13,DRT
2020-01-07,17,9,0.0,10.6,4,80,04:27 PM,05:32 AM,08:39 AM,07:01 PM,-2,11,12,11,26,21,39,0.0,1029,17,10,244,16,DRT
2020-01-01,6,-5,0.0,8.7,2,37,12:45 PM,No moonset,08:41 AM,05:55 PM,-5,-5,0,-5,30,1,70,0.0,1008,6,10,209,18,DSM
2020-01-02,3,2,0.0,3.4,1,44,01:09 PM,12:23 AM,08:41 AM,05:56 PM,1,0,2,0,16,84,92,5.1,1001,3,9,227,9,DSM
2020-01-03,0,-5,0.0,6.9,1,51,01:33 PM,01:22 AM,08:41 AM,05:57 PM,-4,-6,-1,-6,23,64,81,0.0,1012,0,9,337,17,DSM
2020-01-04,1,-4,0.3,8.7,1,59,01:57 PM,02:21 AM,08:41 AM,05:58 PM,-4,-7,-1,-7,28,45,79,0.5,1019,1,9,279,19,DSM
2020-01-05,5,-1,0.0,8.7,2,66,02:24 PM,03:21 AM,08:41 AM,05:59 PM,-3,-3,2,-3,38,3,68,0.0,1019,5,10,271,23,DSM
2020-01-06,4,-2,0.0,9.6,1,73,02:54 PM,04:23 AM,08:41 AM,06:00 PM,-5,-3,1,-3,16,42,66,0.0,1021,4,10,254,10,DSM
2020-01-07,2,-3,0.6,9.6,1,80,03:30 PM,05:28 AM,08:41 AM,06:01 PM,-5,-5,-1,-5,23,45,76,0.7,1022,2,9,277,15,DSM
2020-01-01,1,-2,0.0,8.7,1,37,01:04 PM,No moonset,09:02 AM,06:11 PM,-6,-6,-1,-6,25,49,68,0.1,1010,1,10,256,19,DTW
2020-01-02,5,-4,0.0,5.2,1,44,01:28 PM,12:40 AM,09:02 AM,06:12 PM,0,-2,3,-2,30,49,82,0.0,1006,5,10,214,19,DTW
2020-01-03,6,5,0.0,3.4,2,51,01:51 PM,01:39 AM,09:02 AM,06:13 PM,4,4,5,4,9,99,92,8.3,1006,6,7,247,6,DTW
2020-01-04,2,0,0.0,3.4,1,59,02:14 PM,02:38 AM,09:02 AM,06:14 PM,-2,-2,2,-2,16,85,75,0.0,1011,2,10,306,13,DTW
2020-01-05,3,-1,0.0,3.4,1,66,02:41 PM,03:39 AM,09:02 AM,06:15 PM,-4,-5,1,-5,30,81,72,0.0,1014,3,10,255,22,DTW
2020-01-06,4,-4,0.0,8.7,2,73,03:10 PM,04:41 AM,09:02 AM,06:16 PM,-6,-4,1,-4,31,33,57,0.1,1016,4,10,271,22,DTW
2020-01-07,4,0,0.0,3.4,1,80,03:45 PM,05:46 AM,09:02 AM,06:17 PM,-7,-3,1,-3,22,90,55,0.0,1015,4,10,245,16,DTW
2020-01-01,0,-11,0.0,2.1,1,37,01:13 PM,No moonset,09:26 AM,05:53 PM,-6,-10,-5,-10,26,68,90,0.0,994,0,10,219,14,DVL
2020-01-02,-6,-15,0.1,5.8,1,44,01:33 PM,12:40 AM,09:26 AM,05:54 PM,-9,-15,-9,-15,25,70,93,0.2,1001,-6,9,287,15,DVL
2020-01-03,-7,-14,1.2,3.9,1,51,01:52 PM,01:44 AM,09:26 AM,05:55 PM,-11,-17,-10,-17,29,61,93,1.4,1015,-7,8,290,17,DVL
2020-01-04,-4,-14,0.0,5.8,2,59,02:12 PM,02:47 AM,09:26 AM,05:56 PM,-9,-14,-8,-14,28,36,89,0.0,1012,-4,10,210,15,DVL
2020-01-05,-2,-7,0.0,5.8,1,66,02:34 PM,03:53 AM,09:26 AM,05:57 PM,-7,-11,-3,-11,55,27,76,0.2,1012,-2,9,280,32,DVL
2020-01-06,-3,-8,0.0,5.8,2,73,02:59 PM,05:00 AM,09:26 AM,05:58 PM,-8,-13,-6,-13,40,17,84,0.0,1012,-3,10,261,22,DVL
2020-01-07,-19,-23,0.0,5.8,1,80,03:31 PM,06:08 AM,09:25 AM,05:59 PM,-20,-27,-18,-27,29,13,87,0.0,1025,-19,10,298,16,DVL
2020-01-01,1,-6,0.0,9.2,2,37,01:07 PM,No moonset,09:00 AM,06:19 PM,-6,-8,-3,-8,32,15,80,0.0,1006,1,10,219,16,EAR
2020-01-02,2,-1,0.0,4.6,1,44,01:31 PM,12:46 AM,09:00 AM,06:20 PM,-1,-3,1,-3,22,61,90,0.0,1002,2,9,332,12,EAR
2020-01-03,0,-4,0.0,8.1,1,51,01:55 PM,01:44 AM,09:00 AM,06:21 PM,-4,-7,-1,-7,30,51,85,0.0,1017,0,10,327,18,EAR
2020-01-04,6,-5,0.0,9.2,1,59,02:20 PM,02:42 AM,09:00 AM,06:21 PM,-4,-5,0,-5,29,33,76,0.0,1021,6,10,253,15,EAR
2020-01-05,4,-1,0.0,9.2,1,66,02:47 PM,03:43 AM,09:00 AM,06:22 PM,-5,-2,2,-2,27,26,62,0.0,1025,4,10,287,14,EAR
2020-01-06,5,-2,0.0,9.2,2,73,03:18 PM,04:44 AM,09:00 AM,06:23 PM,-6,-3,1,-3,30,16,62,0.0,1022,5,10,252,18,EAR
2020-01-07,8,-2,0.0,9.2,2,80,03:54 PM,05:48 AM,09:00 AM,06:24 PM,-5,-1,3,-1,26,5,64,0.0,1023,8,10,264,14,EAR
2020-01-01,6,-3,0.0,3.3,1,37,12:39 PM,No moonset,08:48 AM,05:21 PM,1,-1,3,-1,31,73,85,13.0,1005,6,9,273,19,EAT
2020-01-02,2,-8,0.0,8.7,2,44,12:59 PM,12:10 AM,08:48 AM,05:22 PM,-5,-4,-1,-4,17,23,74,0.0,1018,2,10,254,9,EAT
2020-01-03,1,-6,0.0,8.7,1,51,01:19 PM,01:13 AM,08:48 AM,05:23 PM,-3,-2,-1,-2,5,42,83,0.1,1015,1,10,151,2,EAT
2020-01-04,5,-4,0.0,6.9,1,59,01:39 PM,02:16 AM,08:48 AM,05:24 PM,-3,-3,1,-3,28,27,70,0.1,1019,5,10,237,18,EAT
2020-01-05,3,-5,0.1,5.1,1,66,02:02 PM,03:21 AM,08:48 AM,05:25 PM,-3,-2,1,-2,15,63,77,0.1,1024,3,10,225,10,EAT
2020-01-06,2,-7,0.5,3.3,1,73,02:28 PM,04:27 AM,08:48 AM,05:26 PM,-2,-2,-1,-2,11,60,85,6.0,1023,2,8,256,6,EAT
2020-01-07,6,-5,0.0,5.1,1,80,03:01 PM,05:36 AM,08:47 AM,05:27 PM,2,1,3,1,14,77,90,0.8,1011,6,9,196,8,EAT
2020-01-01,-1,-12,0.0,8.7,2,37,12:40 PM,No moonset,08:44 AM,05:35 PM,-9,-12,-7,-12,24,18,87,0.0,1005,-1,10,202,13,EAU
2020-01-02,1,-4,0.0,3.3,1,44,01:01 PM,12:12 AM,08:44 AM,05:36 PM,-3,-6,-2,-6,20,75,94,0.0,999,1,6,243,12,EAU
2020-01-03,-8,-11,0.0,6.9,1,51,01:23 PM,01:13 AM,08:44 AM,05:37 PM,-10,-14,-9,-14,17,57,93,0.1,1012,-8,8,308,11,EAU
2020-01-04,-6,-12,0.0,3.4,1,59,01:45 PM,02:14 AM,08:44 AM,05:38 PM,-9,-14,-9,-14,17,68,95,0.0,1017,-6,3,272,10,EAU
2020-01-05,0,-8,0.0,6.9,1,66,02:09 PM,03:17 AM,08:44 AM,05:39 PM,-5,-9,-3,-9,37,42,83,0.0,1012,0,10,250,23,EAU
2020-01-06,-2,-8,0.0,8.7,2,73,02:37 PM,04:21 AM,08:43 AM,05:40 PM,-7,-11,-5,-11,26,23,88,0.0,1016,-2,10,245,15,EAU
2020-01-07,-5,-15,0.3,6.9,1,80,03:11 PM,05:28 AM,08:43 AM,05:41 PM,-9,-15,-8,-15,29,77,89,0.6,1018,-5,9,280,19,EAU
2020-01-01,15,9,0.0,8.7,4,37,12:05 PM,11:56 PM,07:40 AM,05:54 PM,2,10,11,10,13,21,52,0.0,1020,15,10,158,8,ECP
2020-01-02,21,11,0.0,8.7,4,44,12:34 PM,No moonset,07:40 AM,05:54 PM,14,16,17,16,34,49,79,0.2,1014,21,10,145,22,ECP
2020-01-03,21,15,0.0,3.8,4,51,01:04 PM,12:49 AM,07:41 AM,05:55 PM,17,18,19,18,28,90,88,18.7,1012,21,8,235,16,ECP
2020-01-04,18,13,0.0,8.7,5,59,01:34 PM,01:42 AM,07:41 AM,05:56 PM,11,17,17,17,28,38,68,0.4,1018,18,10,294,20,ECP
2020-01-05,14,7,0.0,8.7,4,66,02:06 PM,02:36 AM,07:41 AM,05:57 PM,1,8,10,8,20,0,53,0.0,1028,14,10,240,15,ECP
2020-01-06,16,10,0.0,8.7,4,73,02:42 PM,03:32 AM,07:41 AM,05:57 PM,4,12,13,12,12,4,57,0.0,1024,16,10,296,8,ECP
2020-01-07,17,12,0.0,3.8,4,80,03:23 PM,04:30 AM,07:41 AM,05:58 PM,8,15,15,15,30,54,61,0.2,1023,17,10,296,20,ECP
2020-01-01,-3,-22,4.4,5.2,1,37,12:38 PM,No moonset,08:28 AM,05:54 PM,-14,-14,-12,-14,8,51,81,5.2,1016,-3,7,197,5,EGE
2020-01-02,-4,-14,3.1,5.2,1,44,01:03 PM,12:19 AM,08:28 AM,05:55 PM,-11,-12,-10,-12,6,76,90,3.7,1015,-4,6,229,4,EGE
2020-01-03,-4,-21,0.8,8.7,1,51,01:28 PM,01:17 AM,08:28 AM,05:56 PM,-15,-12,-11,-12,6,48,86,1.0,1031,-4,9,194,3,EGE
2020-01-04,2,-18,0.0,8.7,2,59,01:53 PM,02:15 AM,08:28 AM,05:57 PM,-13,-10,-9,-10,8,17,85,0.0,1030,2,10,169,4,EGE
2020-01-05,1,-18,0.3,8.7,2,66,02:21 PM,03:14 AM,08:29 AM,05:57 PM,-15,-11,-9,-11,10,15,79,0.4,1027,1,9,160,5,EGE
2020-01-06,-3,-20,0.5,5.2,1,73,02:52 PM,04:15 AM,08:28 AM,05:58 PM,-16,-15,-11,-15,11,53,84,0.8,1036,-3,9,217,6,EGE
2020-01-07,-1,-20,0.0,8.7,2,80,03:29 PM,05:18 AM,08:28 AM,05:59 PM,-15,-13,-11,-13,7,18,77,0.0,1032,-1,10,190,3,EGE
2020-01-01,-1,-8,3.3,3.4,1,37,12:15 PM,11:56 PM,08:07 AM,05:26 PM,-3,-8,-2,-8,33,75,91,5.9,1017,-1,5,253,19,EKO
2020-01-02,-2,-7,1.2,6.9,1,44,12:39 PM,No moonset,08:08 AM,05:27 PM,-6,-9,-4,-9,19,53,87,1.6,1022,-2,9,234,11,EKO
2020-01-03,0,-8,0.0,8.7,2,51,01:03 PM,12:54 AM,08:08 AM,05:28 PM,-6,-5,-3,-5,9,11,81,0.0,1028,0,10,159,5,EKO
2020-01-04,1,-4,0.0,8.7,2,59,01:28 PM,01:53 AM,08:08 AM,05:29 PM,-7,-4,-2,-4,12,51,70,0.0,1028,1,10,182,6,EKO
2020-01-05,-2,-6,0.9,3.5,1,66,01:55 PM,02:52 AM,08:08 AM,05:30 PM,-7,-8,-4,-8,23,55,79,1.2,1029,-2,8,181,14,EKO
2020-01-06,-1,-6,0.0,8.7,2,73,02:26 PM,03:54 AM,08:08 AM,05:31 PM,-8,-6,-4,-6,11,13,71,0.0,1035,-1,10,202,6,EKO
2020-01-07,-1,-8,0.0,8.7,2,80,03:02 PM,04:58 AM,08:07 AM,05:32 PM,-9,-5,-4,-5,7,8,66,0.0,1024,-1,10,87,4,EKO
2020-01-01,0,-3,0.4,3.4,1,37,12:38 PM,No moonset,08:36 AM,05:46 PM,-6,-7,-2,-7,23,80,73,0.7,1007,0,8,269,19,ELM
2020-01-02,6,-6,0.0,8.7,1,44,01:01 PM,12:13 AM,08:36 AM,05:47 PM,-4,-3,1,-3,22,32,70,0.0,1011,6,10,225,14,ELM
2020-01-03,3,-3,0.0,3.4,1,51,01:25 PM,01:12 AM,08:36 AM,05:48 PM,1,0,2,0,11,100,93,11.7,1007,3,7,195,5,ELM
2020-01-04,4,-2,2.3,3.4,1,59,01:49 PM,02:11 AM,08:36 AM,05:49 PM,1,0,2,0,11,100,96,12.7,1006,4,7,207,7,ELM
2020-01-05,1,-5,1.9,3.4,1,66,02:14 PM,03:12 AM,08:36 AM,05:50 PM,-5,-8,-2,-8,29,99,80,2.2,1011,1,6,286,18,ELM
2020-01-06,1,-6,2.6,6.9,1,73,02:44 PM,04:14 AM,08:36 AM,05:51 PM,-6,-7,-2,-7,32,54,76,3.5,1012,1,6,258,20,ELM
2020-01-07,1,-6,0.0,3.4,1,80,03:19 PM,05:19 AM,08:36 AM,05:52 PM,-5,-5,-2,-5,15,67,80,0.0,1016,1,10,218,9,ELM
2020-01-01,11,5,0.0,10.1,3,37,12:30 PM,No moonset,08:06 AM,06:12 PM,-5,6,8,6,21,19,39,0.0,1012,11,10,231,15,ELP
2020-01-02,10,6,0.0,10.1,2,44,12:59 PM,12:21 AM,08:06 AM,06:13 PM,-4,3,8,3,42,38,44,0.2,1006,10,10,282,31,ELP
2020-01-03,8,3,0.0,10.1,3,51,01:28 PM,01:14 AM,08:06 AM,06:14 PM,-10,3,6,3,23,2,33,0.0,1022,8,10,315,16,ELP
2020-01-04,11,5,0.0,10.1,3,59,01:57 PM,02:08 AM,08:06 AM,06:15 PM,-6,7,8,7,6,3,35,0.0,1027,11,10,250,4,ELP
2020-01-05,16,7,0.0,10.1,4,66,02:29 PM,03:03 AM,08:06 AM,06:15 PM,-5,11,11,11,4,0,32,0.0,1024,16,10,176,3,ELP
2020-01-06,12,7,0.0,10.1,3,73,03:04 PM,04:00 AM,08:06 AM,06:16 PM,-7,9,10,9,18,1,32,0.0,1022,12,10,116,12,ELP
